environment,algorithm,seed,episode,train_reward,eval_reward,epsilon
CartPole-v1,dueling_dqn,0,161,500.0,,0.087747
CartPole-v1,dueling_dqn,0,162,446.0,,0.086431
CartPole-v1,dueling_dqn,0,163,500.0,,0.085134
CartPole-v1,dueling_dqn,0,164,474.0,,0.083857
CartPole-v1,dueling_dqn,0,165,266.0,,0.0826
CartPole-v1,dueling_dqn,0,166,397.0,,0.081361
CartPole-v1,dueling_dqn,0,167,258.0,,0.08014
CartPole-v1,dueling_dqn,0,168,500.0,,0.078938
CartPole-v1,dueling_dqn,0,169,334.0,,0.077754
CartPole-v1,dueling_dqn,0,170,423.0,,0.076588
CartPole-v1,dueling_dqn,0,171,500.0,,0.075439
CartPole-v1,dueling_dqn,0,172,500.0,,0.074307
CartPole-v1,dueling_dqn,0,173,98.0,,0.073193
CartPole-v1,dueling_dqn,0,174,500.0,,0.072095
CartPole-v1,dueling_dqn,0,175,130.0,,0.071013
CartPole-v1,dueling_dqn,0,176,500.0,,0.069948
CartPole-v1,dueling_dqn,0,177,360.0,,0.068899
CartPole-v1,dueling_dqn,0,178,110.0,,0.067865
CartPole-v1,dueling_dqn,0,179,430.0,,0.066848
CartPole-v1,dueling_dqn,0,180,296.0,347.6,0.065845
CartPole-v1,dueling_dqn,0,181,189.0,,0.064857
CartPole-v1,dueling_dqn,0,182,54.0,,0.063884
CartPole-v1,dueling_dqn,0,183,500.0,,0.062926
CartPole-v1,dueling_dqn,0,184,311.0,,0.061982
CartPole-v1,dueling_dqn,0,185,105.0,,0.061052
CartPole-v1,dueling_dqn,0,186,500.0,,0.060137
CartPole-v1,dueling_dqn,0,187,500.0,,0.059235
CartPole-v1,dueling_dqn,0,188,479.0,,0.058346
CartPole-v1,dueling_dqn,0,189,500.0,,0.057471
CartPole-v1,dueling_dqn,0,190,500.0,,0.056609
CartPole-v1,dueling_dqn,0,191,110.0,,0.05576
CartPole-v1,dueling_dqn,0,192,226.0,,0.054923
CartPole-v1,dueling_dqn,0,193,500.0,,0.054099
CartPole-v1,dueling_dqn,0,194,490.0,,0.053288
CartPole-v1,dueling_dqn,0,195,500.0,,0.052489
CartPole-v1,dueling_dqn,0,196,500.0,,0.051701
CartPole-v1,dueling_dqn,0,197,500.0,,0.050926
CartPole-v1,dueling_dqn,0,198,500.0,,0.050162
CartPole-v1,dueling_dqn,0,199,500.0,,0.049409
CartPole-v1,dueling_dqn,0,200,500.0,500.0,0.048668
CartPole-v1,dueling_dqn,1,1,13.0,,0.985
CartPole-v1,dueling_dqn,1,2,34.0,,0.970225
CartPole-v1,dueling_dqn,1,3,19.0,,0.955672
CartPole-v1,dueling_dqn,1,4,38.0,,0.941337
CartPole-v1,dueling_dqn,1,5,13.0,,0.927217
CartPole-v1,dueling_dqn,1,6,14.0,,0.913308
CartPole-v1,dueling_dqn,1,7,27.0,,0.899609
CartPole-v1,dueling_dqn,1,8,15.0,,0.886115
CartPole-v1,dueling_dqn,1,9,15.0,,0.872823
CartPole-v1,dueling_dqn,1,10,20.0,,0.85973
CartPole-v1,dueling_dqn,1,11,30.0,,0.846834
CartPole-v1,dueling_dqn,1,12,15.0,,0.834132
CartPole-v1,dueling_dqn,1,13,13.0,,0.82162
CartPole-v1,dueling_dqn,1,14,10.0,,0.809296
CartPole-v1,dueling_dqn,1,15,10.0,,0.797156
CartPole-v1,dueling_dqn,1,16,15.0,,0.785199
CartPole-v1,dueling_dqn,1,17,13.0,,0.773421
CartPole-v1,dueling_dqn,1,18,12.0,,0.76182
CartPole-v1,dueling_dqn,1,19,42.0,,0.750392
CartPole-v1,dueling_dqn,1,20,26.0,10.0,0.739136
CartPole-v1,dueling_dqn,1,21,12.0,,0.728049
CartPole-v1,dueling_dqn,1,22,19.0,,0.717129
CartPole-v1,dueling_dqn,1,23,26.0,,0.706372
CartPole-v1,dueling_dqn,1,24,12.0,,0.695776
CartPole-v1,dueling_dqn,1,25,14.0,,0.685339
CartPole-v1,dueling_dqn,1,26,16.0,,0.675059
CartPole-v1,dueling_dqn,1,27,16.0,,0.664934
CartPole-v1,dueling_dqn,1,28,15.0,,0.65496
CartPole-v1,dueling_dqn,1,29,22.0,,0.645135
CartPole-v1,dueling_dqn,1,30,10.0,,0.635458
CartPole-v1,dueling_dqn,1,31,12.0,,0.625926
CartPole-v1,dueling_dqn,1,32,17.0,,0.616537
CartPole-v1,dueling_dqn,1,33,15.0,,0.607289
CartPole-v1,dueling_dqn,1,34,17.0,,0.59818
CartPole-v1,dueling_dqn,1,35,9.0,,0.589207
CartPole-v1,dueling_dqn,1,36,13.0,,0.580369
CartPole-v1,dueling_dqn,1,37,9.0,,0.571664
CartPole-v1,dueling_dqn,1,38,17.0,,0.563089
CartPole-v1,dueling_dqn,1,39,11.0,,0.554642
CartPole-v1,dueling_dqn,1,40,11.0,9.8,0.546323
CartPole-v1,dueling_dqn,1,41,8.0,,0.538128
CartPole-v1,dueling_dqn,1,42,13.0,,0.530056
CartPole-v1,dueling_dqn,1,43,13.0,,0.522105
CartPole-v1,dueling_dqn,1,44,20.0,,0.514273
CartPole-v1,dueling_dqn,1,45,10.0,,0.506559
CartPole-v1,dueling_dqn,1,46,13.0,,0.498961
CartPole-v1,dueling_dqn,1,47,14.0,,0.491477
CartPole-v1,dueling_dqn,1,48,9.0,,0.484104
CartPole-v1,dueling_dqn,1,49,19.0,,0.476843
CartPole-v1,dueling_dqn,1,50,10.0,,0.46969
CartPole-v1,dueling_dqn,1,51,14.0,,0.462645
CartPole-v1,dueling_dqn,1,52,23.0,,0.455705
CartPole-v1,dueling_dqn,1,53,10.0,,0.44887
CartPole-v1,dueling_dqn,1,54,17.0,,0.442137
CartPole-v1,dueling_dqn,1,55,13.0,,0.435505
CartPole-v1,dueling_dqn,1,56,11.0,,0.428972
CartPole-v1,dueling_dqn,1,57,14.0,,0.422537
CartPole-v1,dueling_dqn,1,58,10.0,,0.416199
CartPole-v1,dueling_dqn,1,59,20.0,,0.409956
CartPole-v1,dueling_dqn,1,60,12.0,10.8,0.403807
CartPole-v1,dueling_dqn,1,61,14.0,,0.39775
CartPole-v1,dueling_dqn,1,62,12.0,,0.391784
CartPole-v1,dueling_dqn,1,63,23.0,,0.385907
CartPole-v1,dueling_dqn,1,64,20.0,,0.380118
CartPole-v1,dueling_dqn,1,65,12.0,,0.374417
CartPole-v1,dueling_dqn,1,66,18.0,,0.3688
CartPole-v1,dueling_dqn,1,67,15.0,,0.363268
CartPole-v1,dueling_dqn,1,68,22.0,,0.357819
CartPole-v1,dueling_dqn,1,69,17.0,,0.352452
CartPole-v1,dueling_dqn,1,70,27.0,,0.347165
CartPole-v1,dueling_dqn,1,71,22.0,,0.341958
CartPole-v1,dueling_dqn,1,72,10.0,,0.336828
CartPole-v1,dueling_dqn,1,73,22.0,,0.331776
CartPole-v1,dueling_dqn,1,74,17.0,,0.326799
CartPole-v1,dueling_dqn,1,75,31.0,,0.321897
CartPole-v1,dueling_dqn,1,76,26.0,,0.317069
CartPole-v1,dueling_dqn,1,77,21.0,,0.312313
CartPole-v1,dueling_dqn,1,78,32.0,,0.307628
CartPole-v1,dueling_dqn,1,79,19.0,,0.303014
