environment,algorithm,seed,episode,train_reward,eval_reward,epsilon
LunarLander-v3,dueling_dqn,2,22,-55.57,,0.717129
LunarLander-v3,dueling_dqn,2,23,-175.7044,,0.706372
LunarLander-v3,dueling_dqn,2,24,-143.8285,,0.695776
LunarLander-v3,dueling_dqn,2,25,-134.9923,,0.685339
LunarLander-v3,dueling_dqn,2,26,-218.2433,,0.675059
LunarLander-v3,dueling_dqn,2,27,-50.4863,,0.664934
LunarLander-v3,dueling_dqn,2,28,-167.7628,,0.65496
LunarLander-v3,dueling_dqn,2,29,-123.8255,,0.645135
LunarLander-v3,dueling_dqn,2,30,-83.8447,,0.635458
LunarLander-v3,dueling_dqn,2,31,-536.0162,,0.625926
LunarLander-v3,dueling_dqn,2,32,-121.9614,,0.616537
LunarLander-v3,dueling_dqn,2,33,-114.3935,,0.607289
LunarLander-v3,dueling_dqn,2,34,-160.387,,0.59818
LunarLander-v3,dueling_dqn,2,35,-83.5665,,0.589207
LunarLander-v3,dueling_dqn,2,36,-110.0304,,0.580369
LunarLander-v3,dueling_dqn,2,37,-64.8949,,0.571664
LunarLander-v3,dueling_dqn,2,38,-107.1947,,0.563089
LunarLander-v3,dueling_dqn,2,39,-339.0524,,0.554642
LunarLander-v3,dueling_dqn,2,40,-237.6484,-180.6659,0.546323
LunarLander-v3,dueling_dqn,2,41,-160.1691,,0.538128
LunarLander-v3,dueling_dqn,2,42,-66.2998,,0.530056
LunarLander-v3,dueling_dqn,2,43,-312.9261,,0.522105
LunarLander-v3,dueling_dqn,2,44,-105.3123,,0.514273
LunarLander-v3,dueling_dqn,2,45,-121.8407,,0.506559
LunarLander-v3,dueling_dqn,2,46,-93.4175,,0.498961
LunarLander-v3,dueling_dqn,2,47,19.5865,,0.491477
LunarLander-v3,dueling_dqn,2,48,-102.124,,0.484104
LunarLander-v3,dueling_dqn,2,49,-265.9561,,0.476843
LunarLander-v3,dueling_dqn,2,50,-97.6994,,0.46969
LunarLander-v3,dueling_dqn,2,51,-120.8092,,0.462645
LunarLander-v3,dueling_dqn,2,52,-240.7021,,0.455705
LunarLander-v3,dueling_dqn,2,53,-30.9303,,0.44887
LunarLander-v3,dueling_dqn,2,54,-76.6183,,0.442137
LunarLander-v3,dueling_dqn,2,55,-22.286,,0.435505
LunarLander-v3,dueling_dqn,2,56,-224.4983,,0.428972
LunarLander-v3,dueling_dqn,2,57,-36.6658,,0.422537
LunarLander-v3,dueling_dqn,2,58,-121.8035,,0.416199
LunarLander-v3,dueling_dqn,2,59,-85.8966,,0.409956
LunarLander-v3,dueling_dqn,2,60,-167.7323,-162.957,0.403807
LunarLander-v3,dueling_dqn,2,61,-190.9443,,0.39775
LunarLander-v3,dueling_dqn,2,62,-276.2287,,0.391784
LunarLander-v3,dueling_dqn,2,63,-111.1506,,0.385907
LunarLander-v3,dueling_dqn,2,64,-202.3286,,0.380118
LunarLander-v3,dueling_dqn,2,65,28.822,,0.374417
LunarLander-v3,dueling_dqn,2,66,-100.0378,,0.3688
LunarLander-v3,dueling_dqn,2,67,-71.7855,,0.363268
LunarLander-v3,dueling_dqn,2,68,-253.0968,,0.357819
LunarLander-v3,dueling_dqn,2,69,-31.699,,0.352452
LunarLander-v3,dueling_dqn,2,70,-32.4203,,0.347165
LunarLander-v3,dueling_dqn,2,71,-53.0923,,0.341958
LunarLander-v3,dueling_dqn,2,72,-162.2977,,0.336828
LunarLander-v3,dueling_dqn,2,73,-333.07,,0.331776
LunarLander-v3,dueling_dqn,2,74,-249.444,,0.326799
LunarLander-v3,dueling_dqn,2,75,-214.3906,,0.321897
LunarLander-v3,dueling_dqn,2,76,-36.2153,,0.317069
LunarLander-v3,dueling_dqn,2,77,-126.0601,,0.312313
LunarLander-v3,dueling_dqn,2,78,-61.4887,,0.307628
LunarLander-v3,dueling_dqn,2,79,-69.8837,,0.303014
LunarLander-v3,dueling_dqn,2,80,-80.3313,-92.4202,0.298468
LunarLander-v3,dueling_dqn,2,81,-155.6057,,0.293991
LunarLander-v3,dueling_dqn,2,82,-228.1659,,0.289582
LunarLander-v3,dueling_dqn,2,83,-4.2184,,0.285238
LunarLander-v3,dueling_dqn,2,84,-58.5703,,0.280959
LunarLander-v3,dueling_dqn,2,85,-268.2216,,0.276745
LunarLander-v3,dueling_dqn,2,86,-154.7601,,0.272594
LunarLander-v3,dueling_dqn,2,87,-223.5737,,0.268505
LunarLander-v3,dueling_dqn,2,88,-48.7079,,0.264477
LunarLander-v3,dueling_dqn,2,89,-191.9142,,0.26051
LunarLander-v3,dueling_dqn,2,90,-48.8798,,0.256602
LunarLander-v3,dueling_dqn,2,91,-44.6084,,0.252753
LunarLander-v3,dueling_dqn,2,92,-168.867,,0.248962
LunarLander-v3,dueling_dqn,2,93,18.4393,,0.245228
LunarLander-v3,dueling_dqn,2,94,-156.6541,,0.241549
LunarLander-v3,dueling_dqn,2,95,0.3343,,0.237926
LunarLander-v3,dueling_dqn,2,96,-15.755,,0.234357
LunarLander-v3,dueling_dqn,2,97,-264.3469,,0.230842
LunarLander-v3,dueling_dqn,2,98,-204.7478,,0.227379
LunarLander-v3,dueling_dqn,2,99,-36.6025,,0.223968
LunarLander-v3,dueling_dqn,2,100,-36.1865,-99.8776,0.220609
LunarLander-v3,dueling_dqn,2,101,-181.3884,,0.2173
LunarLander-v3,dueling_dqn,2,102,-22.674,,0.21404
LunarLander-v3,dueling_dqn,2,103,-231.6702,,0.21083
LunarLander-v3,dueling_dqn,2,104,-199.7747,,0.207667
LunarLander-v3,dueling_dqn,2,105,-5.4808,,0.204552
LunarLander-v3,dueling_dqn,2,106,-113.2428,,0.201484
LunarLander-v3,dueling_dqn,2,107,-170.5099,,0.198462
LunarLander-v3,dueling_dqn,2,108,46.1969,,0.195485
LunarLander-v3,dueling_dqn,2,109,23.8198,,0.192552
LunarLander-v3,dueling_dqn,2,110,42.2265,,0.189664
LunarLander-v3,dueling_dqn,2,111,-52.4987,,0.186819
LunarLander-v3,dueling_dqn,2,112,28.3548,,0.184017
LunarLander-v3,dueling_dqn,2,113,-211.0395,,0.181257
LunarLander-v3,dueling_dqn,2,114,-247.1919,,0.178538
LunarLander-v3,dueling_dqn,2,115,32.3354,,0.17586
LunarLander-v3,dueling_dqn,2,116,-22.6888,,0.173222
LunarLander-v3,dueling_dqn,2,117,28.9748,,0.170624
LunarLander-v3,dueling_dqn,2,118,-26.6924,,0.168064
LunarLander-v3,dueling_dqn,2,119,-236.1882,,0.165543
LunarLander-v3,dueling_dqn,2,120,-180.2369,-87.4331,0.16306
LunarLander-v3,dueling_dqn,2,121,11.575,,0.160614
LunarLander-v3,dueling_dqn,2,122,-110.8305,,0.158205
LunarLander-v3,dueling_dqn,2,123,265.2137,,0.155832
LunarLander-v3,dueling_dqn,2,124,22.5598,,0.153494
LunarLander-v3,dueling_dqn,2,125,-174.6214,,0.151192
LunarLander-v3,dueling_dqn,2,126,17.8912,,0.148924
LunarLander-v3,dueling_dqn,2,127,-31.4209,,0.14669
LunarLander-v3,dueling_dqn,2,128,-31.2231,,0.14449
LunarLander-v3,dueling_dqn,2,129,-10.6973,,0.142323
LunarLander-v3,dueling_dqn,2,130,-117.0457,,0.140188
LunarLander-v3,dueling_dqn,2,131,-12.6291,,0.138085
LunarLander-v3,dueling_dqn,2,132,-78.6,,0.136014
LunarLander-v3,dueling_dqn,2,133,-43.3254,,0.133973
LunarLander-v3,dueling_dqn,2,134,-31.7791,,0.131964
LunarLander-v3,dueling_dqn,2,135,-33.192,,0.129984
LunarLander-v3,dueling_dqn,2,136,-147.0884,,0.128035
LunarLander-v3,dueling_dqn,2,137,-138.3704,,0.126114
LunarLander-v3,dueling_dqn,2,138,-113.3937,,0.124222
LunarLander-v3,dueling_dqn,2,139,112.6722,,0.122359
LunarLander-v3,dueling_dqn,2,140,1.3095,-111.5959,0.120524
LunarLander-v3,dueling_dqn,2,141,-94.9061,,0.118716
LunarLander-v3,dueling_dqn,2,142,-117.9185,,0.116935
LunarLander-v3,dueling_dqn,2,143,-15.5506,,0.115181
LunarLander-v3,dueling_dqn,2,144,-142.2899,,0.113453
LunarLander-v3,dueling_dqn,2,145,-144.9182,,0.111752
LunarLander-v3,dueling_dqn,2,146,-87.1384,,0.110075
LunarLander-v3,dueling_dqn,2,147,-31.7774,,0.108424
LunarLander-v3,dueling_dqn,2,148,-125.9892,,0.106798
LunarLander-v3,dueling_dqn,2,149,16.7838,,0.105196
LunarLander-v3,dueling_dqn,2,150,-122.4256,,0.103618
LunarLander-v3,dueling_dqn,2,151,-163.8557,,0.102064
LunarLander-v3,dueling_dqn,2,152,-81.4114,,0.100533
LunarLander-v3,dueling_dqn,2,153,-139.1972,,0.099025
LunarLander-v3,dueling_dqn,2,154,-47.9451,,0.097539
LunarLander-v3,dueling_dqn,2,155,-275.0068,,0.096076
LunarLander-v3,dueling_dqn,2,156,19.9247,,0.094635
LunarLander-v3,dueling_dqn,2,157,-102.4679,,0.093216
LunarLander-v3,dueling_dqn,2,158,-60.2423,,0.091817
LunarLander-v3,dueling_dqn,2,159,13.7307,,0.09044
LunarLander-v3,dueling_dqn,2,160,-31.2241,-55.2152,0.089083
LunarLander-v3,dueling_dqn,2,161,-140.6835,,0.087747
LunarLander-v3,dueling_dqn,2,162,-64.2994,,0.086431
LunarLander-v3,dueling_dqn,2,163,0.5636,,0.085134
LunarLander-v3,dueling_dqn,2,164,-77.5382,,0.083857
LunarLander-v3,dueling_dqn,2,165,-122.4513,,0.0826
LunarLander-v3,dueling_dqn,2,166,-106.0448,,0.081361
LunarLander-v3,dueling_dqn,2,167,-6.3461,,0.08014
LunarLander-v3,dueling_dqn,2,168,-116.278,,0.078938
LunarLander-v3,dueling_dqn,2,169,-31.9664,,0.077754
LunarLander-v3,dueling_dqn,2,170,-117.9397,,0.076588
LunarLander-v3,dueling_dqn,2,171,-104.595,,0.075439
LunarLander-v3,dueling_dqn,2,172,-44.6693,,0.074307
LunarLander-v3,dueling_dqn,2,173,-114.0632,,0.073193
LunarLander-v3,dueling_dqn,2,174,-114.5293,,0.072095
LunarLander-v3,dueling_dqn,2,175,-87.5332,,0.071013
LunarLander-v3,dueling_dqn,2,176,-78.5007,,0.069948
LunarLander-v3,dueling_dqn,2,177,-4.9927,,0.068899
LunarLander-v3,dueling_dqn,2,178,-100.1398,,0.067865
LunarLander-v3,dueling_dqn,2,179,-148.579,,0.066848
LunarLander-v3,dueling_dqn,2,180,-101.5598,-93.4909,0.065845
LunarLander-v3,dueling_dqn,2,181,-122.1614,,0.064857
LunarLander-v3,dueling_dqn,2,182,-139.8518,,0.063884
LunarLander-v3,dueling_dqn,2,183,-67.2414,,0.062926
LunarLander-v3,dueling_dqn,2,184,-141.8888,,0.061982
LunarLander-v3,dueling_dqn,2,185,-115.7703,,0.061052
LunarLander-v3,dueling_dqn,2,186,-116.4078,,0.060137
LunarLander-v3,dueling_dqn,2,187,-91.0131,,0.059235
LunarLander-v3,dueling_dqn,2,188,-113.5927,,0.058346
LunarLander-v3,dueling_dqn,2,189,-84.3528,,0.057471
LunarLander-v3,dueling_dqn,2,190,-69.2226,,0.056609
LunarLander-v3,dueling_dqn,2,191,-135.5793,,0.05576
LunarLander-v3,dueling_dqn,2,192,-111.8048,,0.054923
LunarLander-v3,dueling_dqn,2,193,-118.3123,,0.054099
LunarLander-v3,dueling_dqn,2,194,-74.6647,,0.053288
LunarLander-v3,dueling_dqn,2,195,-116.5509,,0.052489
LunarLander-v3,dueling_dqn,2,196,-39.5012,,0.051701
LunarLander-v3,dueling_dqn,2,197,-133.5589,,0.050926
LunarLander-v3,dueling_dqn,2,198,-108.083,,0.050162
LunarLander-v3,dueling_dqn,2,199,-98.1928,,0.049409
LunarLander-v3,dueling_dqn,2,200,-82.2504,-109.1075,0.048668
