environment,algorithm,seed,episode,train_reward,eval_reward,eval_reward_greedy,eval_reward_stochastic
LunarLander-v3,ppo_improved,0,230,-15.4659,,,
LunarLander-v3,ppo_improved,0,231,-119.4025,,,
LunarLander-v3,ppo_improved,0,232,-102.8968,,,
LunarLander-v3,ppo_improved,0,233,-104.8045,,,
LunarLander-v3,ppo_improved,0,234,-422.1619,,,
LunarLander-v3,ppo_improved,0,235,-110.9405,,,
LunarLander-v3,ppo_improved,0,236,-284.5346,,,
LunarLander-v3,ppo_improved,0,237,-190.6172,,,
LunarLander-v3,ppo_improved,0,238,-227.9995,,,
LunarLander-v3,ppo_improved,0,239,-419.8319,,,
LunarLander-v3,ppo_improved,0,240,-402.9013,,,
LunarLander-v3,ppo_improved,0,241,-584.232,,,
LunarLander-v3,ppo_improved,0,242,-157.5255,,,
LunarLander-v3,ppo_improved,0,243,-291.6998,,,
LunarLander-v3,ppo_improved,0,244,-187.8987,,,
LunarLander-v3,ppo_improved,0,245,-204.5264,,,
LunarLander-v3,ppo_improved,0,246,-119.5673,,,
LunarLander-v3,ppo_improved,0,247,-208.2916,,,
LunarLander-v3,ppo_improved,0,248,-87.9831,,,
LunarLander-v3,ppo_improved,0,249,-130.3003,,,
LunarLander-v3,ppo_improved,0,250,-367.0099,-477.0191,-477.0191,-226.8189
LunarLander-v3,ppo_improved,0,251,-39.0056,,,
LunarLander-v3,ppo_improved,0,252,-239.2169,,,
LunarLander-v3,ppo_improved,0,253,-397.5334,,,
LunarLander-v3,ppo_improved,0,254,-31.6903,,,
LunarLander-v3,ppo_improved,0,255,-142.4639,,,
LunarLander-v3,ppo_improved,0,256,-407.3865,,,
LunarLander-v3,ppo_improved,0,257,-265.3846,,,
LunarLander-v3,ppo_improved,0,258,-112.5476,,,
LunarLander-v3,ppo_improved,0,259,-299.6822,,,
LunarLander-v3,ppo_improved,0,260,-124.9261,,,
LunarLander-v3,ppo_improved,0,261,-375.4859,,,
LunarLander-v3,ppo_improved,0,262,-517.6759,,,
LunarLander-v3,ppo_improved,0,263,-621.2414,,,
LunarLander-v3,ppo_improved,0,264,-330.5987,,,
LunarLander-v3,ppo_improved,0,265,-50.1949,,,
LunarLander-v3,ppo_improved,0,266,-119.1975,,,
LunarLander-v3,ppo_improved,0,267,-54.6693,,,
LunarLander-v3,ppo_improved,0,268,-159.6507,,,
LunarLander-v3,ppo_improved,0,269,-378.3778,,,
LunarLander-v3,ppo_improved,0,270,-58.7897,,,
LunarLander-v3,ppo_improved,0,271,-73.661,,,
LunarLander-v3,ppo_improved,0,272,-236.8618,,,
LunarLander-v3,ppo_improved,0,273,-224.8884,,,
LunarLander-v3,ppo_improved,0,274,-55.9869,,,
LunarLander-v3,ppo_improved,0,275,-380.7657,,,
LunarLander-v3,ppo_improved,0,276,-177.0085,,,
LunarLander-v3,ppo_improved,0,277,-323.7267,,,
LunarLander-v3,ppo_improved,0,278,-365.3769,,,
LunarLander-v3,ppo_improved,0,279,-335.0644,,,
LunarLander-v3,ppo_improved,0,280,-233.5856,,,
LunarLander-v3,ppo_improved,0,281,-354.6257,,,
LunarLander-v3,ppo_improved,0,282,-325.3164,,,
LunarLander-v3,ppo_improved,0,283,-88.0561,,,
