environment,algorithm,seed,episode,train_reward,eval_reward,epsilon
MountainCar-v0,dueling_dqn,2,20,-200.0,-160.3789,0.739136
MountainCar-v0,dueling_dqn,2,21,-176.9649,,0.728049
MountainCar-v0,dueling_dqn,2,22,-186.7357,,0.717129
MountainCar-v0,dueling_dqn,2,23,-198.993,,0.706372
MountainCar-v0,dueling_dqn,2,24,-184.3122,,0.695776
MountainCar-v0,dueling_dqn,2,25,-194.5939,,0.685339
MountainCar-v0,dueling_dqn,2,26,-200.0,,0.675059
MountainCar-v0,dueling_dqn,2,27,-190.5798,,0.664934
MountainCar-v0,dueling_dqn,2,28,-183.9754,,0.65496
MountainCar-v0,dueling_dqn,2,29,-160.3744,,0.645135
MountainCar-v0,dueling_dqn,2,30,-171.2369,,0.635458
MountainCar-v0,dueling_dqn,2,31,-172.9891,,0.625926
MountainCar-v0,dueling_dqn,2,32,-200.0,,0.616537
MountainCar-v0,dueling_dqn,2,33,-157.7354,,0.607289
MountainCar-v0,dueling_dqn,2,34,-191.8096,,0.59818
MountainCar-v0,dueling_dqn,2,35,-154.2695,,0.589207
MountainCar-v0,dueling_dqn,2,36,-176.5357,,0.580369
MountainCar-v0,dueling_dqn,2,37,-160.1995,,0.571664
MountainCar-v0,dueling_dqn,2,38,-173.1349,,0.563089
MountainCar-v0,dueling_dqn,2,39,-200.0,,0.554642
MountainCar-v0,dueling_dqn,2,40,-166.2634,-151.0279,0.546323
MountainCar-v0,dueling_dqn,2,41,-157.1332,,0.538128
MountainCar-v0,dueling_dqn,2,42,-145.7629,,0.530056
MountainCar-v0,dueling_dqn,2,43,-152.847,,0.522105
MountainCar-v0,dueling_dqn,2,44,-167.1254,,0.514273
MountainCar-v0,dueling_dqn,2,45,-77.405,,0.506559
MountainCar-v0,dueling_dqn,2,46,-150.6228,,0.498961
MountainCar-v0,dueling_dqn,2,47,-142.1457,,0.491477
MountainCar-v0,dueling_dqn,2,48,-165.3989,,0.484104
MountainCar-v0,dueling_dqn,2,49,98.2768,,0.476843
MountainCar-v0,dueling_dqn,2,50,-150.1611,,0.46969
MountainCar-v0,dueling_dqn,2,51,-160.0656,,0.462645
MountainCar-v0,dueling_dqn,2,52,-172.5734,,0.455705
MountainCar-v0,dueling_dqn,2,53,-162.108,,0.44887
MountainCar-v0,dueling_dqn,2,54,-132.2767,,0.442137
MountainCar-v0,dueling_dqn,2,55,-176.6921,,0.435505
MountainCar-v0,dueling_dqn,2,56,-156.8264,,0.428972
MountainCar-v0,dueling_dqn,2,57,-162.8223,,0.422537
MountainCar-v0,dueling_dqn,2,58,-111.7995,,0.416199
MountainCar-v0,dueling_dqn,2,59,-200.0,,0.409956
MountainCar-v0,dueling_dqn,2,60,-106.7599,-77.4403,0.403807
MountainCar-v0,dueling_dqn,2,61,-117.2726,,0.39775
MountainCar-v0,dueling_dqn,2,62,-163.144,,0.391784
MountainCar-v0,dueling_dqn,2,63,-78.0351,,0.385907
MountainCar-v0,dueling_dqn,2,64,-100.2822,,0.380118
MountainCar-v0,dueling_dqn,2,65,-106.0618,,0.374417
MountainCar-v0,dueling_dqn,2,66,-61.5825,,0.3688
MountainCar-v0,dueling_dqn,2,67,184.1997,,0.363268
MountainCar-v0,dueling_dqn,2,68,-119.9676,,0.357819
MountainCar-v0,dueling_dqn,2,69,-114.5375,,0.352452
MountainCar-v0,dueling_dqn,2,70,-80.3685,,0.347165
MountainCar-v0,dueling_dqn,2,71,-52.8668,,0.341958
MountainCar-v0,dueling_dqn,2,72,-172.9409,,0.336828
MountainCar-v0,dueling_dqn,2,73,-52.0881,,0.331776
MountainCar-v0,dueling_dqn,2,74,-87.3355,,0.326799
MountainCar-v0,dueling_dqn,2,75,-110.7641,,0.321897
MountainCar-v0,dueling_dqn,2,76,-83.1316,,0.317069
MountainCar-v0,dueling_dqn,2,77,-97.5385,,0.312313
MountainCar-v0,dueling_dqn,2,78,-125.7919,,0.307628
MountainCar-v0,dueling_dqn,2,79,-112.9663,,0.303014
MountainCar-v0,dueling_dqn,2,80,-98.3859,-29.045,0.298468
MountainCar-v0,dueling_dqn,2,81,-106.5495,,0.293991
MountainCar-v0,dueling_dqn,2,82,-130.4312,,0.289582
MountainCar-v0,dueling_dqn,2,83,-55.0625,,0.285238
MountainCar-v0,dueling_dqn,2,84,-93.5371,,0.280959
MountainCar-v0,dueling_dqn,2,85,-120.2062,,0.276745
MountainCar-v0,dueling_dqn,2,86,-69.8438,,0.272594
MountainCar-v0,dueling_dqn,2,87,-47.591,,0.268505
MountainCar-v0,dueling_dqn,2,88,-100.6454,,0.264477
MountainCar-v0,dueling_dqn,2,89,-45.8468,,0.26051
MountainCar-v0,dueling_dqn,2,90,-123.669,,0.256602
MountainCar-v0,dueling_dqn,2,91,-65.2488,,0.252753
MountainCar-v0,dueling_dqn,2,92,-122.9757,,0.248962
MountainCar-v0,dueling_dqn,2,93,-95.5499,,0.245228
MountainCar-v0,dueling_dqn,2,94,-43.9421,,0.241549
MountainCar-v0,dueling_dqn,2,95,142.8461,,0.237926
MountainCar-v0,dueling_dqn,2,96,-38.5612,,0.234357
MountainCar-v0,dueling_dqn,2,97,-15.5545,,0.230842
MountainCar-v0,dueling_dqn,2,98,-100.7411,,0.227379
MountainCar-v0,dueling_dqn,2,99,-95.5263,,0.223968
MountainCar-v0,dueling_dqn,2,100,-120.9333,-77.882,0.220609
MountainCar-v0,dueling_dqn,2,101,-84.4108,,0.2173
MountainCar-v0,dueling_dqn,2,102,-75.0656,,0.21404
MountainCar-v0,dueling_dqn,2,103,-134.3413,,0.21083
MountainCar-v0,dueling_dqn,2,104,-121.4141,,0.207667
MountainCar-v0,dueling_dqn,2,105,-47.4501,,0.204552
MountainCar-v0,dueling_dqn,2,106,-83.8413,,0.201484
MountainCar-v0,dueling_dqn,2,107,-71.0366,,0.198462
MountainCar-v0,dueling_dqn,2,108,-68.3875,,0.195485
MountainCar-v0,dueling_dqn,2,109,-86.6528,,0.192552
MountainCar-v0,dueling_dqn,2,110,-40.8578,,0.189664
MountainCar-v0,dueling_dqn,2,111,-142.3713,,0.186819
MountainCar-v0,dueling_dqn,2,112,-55.4451,,0.184017
MountainCar-v0,dueling_dqn,2,113,-63.0372,,0.181257
MountainCar-v0,dueling_dqn,2,114,-5.7808,,0.178538
MountainCar-v0,dueling_dqn,2,115,-68.1254,,0.17586
MountainCar-v0,dueling_dqn,2,116,-103.6075,,0.173222
MountainCar-v0,dueling_dqn,2,117,-68.077,,0.170624
MountainCar-v0,dueling_dqn,2,118,-162.599,,0.168064
MountainCar-v0,dueling_dqn,2,119,-49.3867,,0.165543
MountainCar-v0,dueling_dqn,2,120,-62.6146,-94.7096,0.16306
MountainCar-v0,dueling_dqn,2,121,-82.4069,,0.160614
MountainCar-v0,dueling_dqn,2,122,-173.8814,,0.158205
MountainCar-v0,dueling_dqn,2,123,-57.6444,,0.155832
MountainCar-v0,dueling_dqn,2,124,-57.2809,,0.153494
MountainCar-v0,dueling_dqn,2,125,-33.8546,,0.151192
MountainCar-v0,dueling_dqn,2,126,-45.8789,,0.148924
MountainCar-v0,dueling_dqn,2,127,-108.846,,0.14669
MountainCar-v0,dueling_dqn,2,128,-73.7239,,0.14449
MountainCar-v0,dueling_dqn,2,129,-70.8242,,0.142323
MountainCar-v0,dueling_dqn,2,130,-153.4656,,0.140188
MountainCar-v0,dueling_dqn,2,131,-6.048,,0.138085
MountainCar-v0,dueling_dqn,2,132,-166.9305,,0.136014
MountainCar-v0,dueling_dqn,2,133,-61.8255,,0.133973
MountainCar-v0,dueling_dqn,2,134,-124.2084,,0.131964
MountainCar-v0,dueling_dqn,2,135,-82.9776,,0.129984
MountainCar-v0,dueling_dqn,2,136,-185.8291,,0.128035
MountainCar-v0,dueling_dqn,2,137,-99.0397,,0.126114
MountainCar-v0,dueling_dqn,2,138,-63.9163,,0.124222
MountainCar-v0,dueling_dqn,2,139,-111.8741,,0.122359
MountainCar-v0,dueling_dqn,2,140,-70.8198,-144.3183,0.120524
MountainCar-v0,dueling_dqn,2,141,-4.7281,,0.118716
MountainCar-v0,dueling_dqn,2,142,9.4655,,0.116935
MountainCar-v0,dueling_dqn,2,143,-46.3126,,0.115181
MountainCar-v0,dueling_dqn,2,144,-77.3852,,0.113453
MountainCar-v0,dueling_dqn,2,145,-149.1961,,0.111752
MountainCar-v0,dueling_dqn,2,146,-41.1613,,0.110075
MountainCar-v0,dueling_dqn,2,147,-80.7309,,0.108424
MountainCar-v0,dueling_dqn,2,148,-59.8355,,0.106798
MountainCar-v0,dueling_dqn,2,149,-19.3162,,0.105196
MountainCar-v0,dueling_dqn,2,150,-176.2008,,0.103618
MountainCar-v0,dueling_dqn,2,151,-163.3129,,0.102064
MountainCar-v0,dueling_dqn,2,152,-145.8153,,0.100533
MountainCar-v0,dueling_dqn,2,153,-111.0628,,0.099025
MountainCar-v0,dueling_dqn,2,154,-77.9747,,0.097539
MountainCar-v0,dueling_dqn,2,155,-82.4939,,0.096076
MountainCar-v0,dueling_dqn,2,156,-167.228,,0.094635
MountainCar-v0,dueling_dqn,2,157,-95.6832,,0.093216
MountainCar-v0,dueling_dqn,2,158,-147.5745,,0.091817
MountainCar-v0,dueling_dqn,2,159,-62.7395,,0.09044
MountainCar-v0,dueling_dqn,2,160,-91.4182,-129.9505,0.089083
MountainCar-v0,dueling_dqn,2,161,-130.6912,,0.087747
MountainCar-v0,dueling_dqn,2,162,-78.6157,,0.086431
MountainCar-v0,dueling_dqn,2,163,-105.3555,,0.085134
MountainCar-v0,dueling_dqn,2,164,-71.0878,,0.083857
MountainCar-v0,dueling_dqn,2,165,-156.6433,,0.0826
MountainCar-v0,dueling_dqn,2,166,-64.853,,0.081361
MountainCar-v0,dueling_dqn,2,167,-110.1444,,0.08014
MountainCar-v0,dueling_dqn,2,168,-79.8099,,0.078938
MountainCar-v0,dueling_dqn,2,169,-146.4779,,0.077754
MountainCar-v0,dueling_dqn,2,170,-72.6948,,0.076588
MountainCar-v0,dueling_dqn,2,171,-161.1917,,0.075439
MountainCar-v0,dueling_dqn,2,172,-77.6499,,0.074307
MountainCar-v0,dueling_dqn,2,173,-169.8742,,0.073193
MountainCar-v0,dueling_dqn,2,174,-175.6566,,0.072095
MountainCar-v0,dueling_dqn,2,175,-54.3599,,0.071013
MountainCar-v0,dueling_dqn,2,176,-95.0928,,0.069948
MountainCar-v0,dueling_dqn,2,177,-63.3597,,0.068899
MountainCar-v0,dueling_dqn,2,178,-88.7267,,0.067865
MountainCar-v0,dueling_dqn,2,179,-37.4795,,0.066848
MountainCar-v0,dueling_dqn,2,180,-43.0254,-160.3789,0.065845
MountainCar-v0,dueling_dqn,2,181,-78.0176,,0.064857
MountainCar-v0,dueling_dqn,2,182,-131.4091,,0.063884
MountainCar-v0,dueling_dqn,2,183,-14.6467,,0.062926
MountainCar-v0,dueling_dqn,2,184,-34.9972,,0.061982
MountainCar-v0,dueling_dqn,2,185,-154.1576,,0.061052
MountainCar-v0,dueling_dqn,2,186,-63.4851,,0.060137
MountainCar-v0,dueling_dqn,2,187,81.5424,,0.059235
MountainCar-v0,dueling_dqn,2,188,5.1632,,0.058346
MountainCar-v0,dueling_dqn,2,189,-55.9653,,0.057471
MountainCar-v0,dueling_dqn,2,190,-152.288,,0.056609
MountainCar-v0,dueling_dqn,2,191,-47.6991,,0.05576
MountainCar-v0,dueling_dqn,2,192,-65.5854,,0.054923
MountainCar-v0,dueling_dqn,2,193,-150.6701,,0.054099
MountainCar-v0,dueling_dqn,2,194,-142.0046,,0.053288
MountainCar-v0,dueling_dqn,2,195,-145.515,,0.052489
MountainCar-v0,dueling_dqn,2,196,-166.9399,,0.051701
MountainCar-v0,dueling_dqn,2,197,-93.9164,,0.050926
MountainCar-v0,dueling_dqn,2,198,-132.4191,,0.050162
MountainCar-v0,dueling_dqn,2,199,-167.6372,,0.049409
MountainCar-v0,dueling_dqn,2,200,-176.9129,-144.5232,0.048668
