environment,algorithm,seed,episode,train_reward,eval_reward,epsilon
Acrobot-v1,dueling_dqn,2,117,-500.0,,0.170624
Acrobot-v1,dueling_dqn,2,118,-500.0,,0.168064
Acrobot-v1,dueling_dqn,2,119,-500.0,,0.165543
Acrobot-v1,dueling_dqn,2,120,-500.0,-500.0,0.16306
Acrobot-v1,dueling_dqn,2,121,-500.0,,0.160614
Acrobot-v1,dueling_dqn,2,122,-500.0,,0.158205
Acrobot-v1,dueling_dqn,2,123,-500.0,,0.155832
Acrobot-v1,dueling_dqn,2,124,-500.0,,0.153494
Acrobot-v1,dueling_dqn,2,125,-500.0,,0.151192
Acrobot-v1,dueling_dqn,2,126,-500.0,,0.148924
Acrobot-v1,dueling_dqn,2,127,-500.0,,0.14669
Acrobot-v1,dueling_dqn,2,128,-500.0,,0.14449
Acrobot-v1,dueling_dqn,2,129,-500.0,,0.142323
Acrobot-v1,dueling_dqn,2,130,-500.0,,0.140188
Acrobot-v1,dueling_dqn,2,131,-500.0,,0.138085
Acrobot-v1,dueling_dqn,2,132,-500.0,,0.136014
Acrobot-v1,dueling_dqn,2,133,-500.0,,0.133973
Acrobot-v1,dueling_dqn,2,134,-500.0,,0.131964
Acrobot-v1,dueling_dqn,2,135,-477.0,,0.129984
Acrobot-v1,dueling_dqn,2,136,-500.0,,0.128035
Acrobot-v1,dueling_dqn,2,137,-500.0,,0.126114
Acrobot-v1,dueling_dqn,2,138,-500.0,,0.124222
Acrobot-v1,dueling_dqn,2,139,-500.0,,0.122359
Acrobot-v1,dueling_dqn,2,140,-500.0,-500.0,0.120524
Acrobot-v1,dueling_dqn,2,141,-500.0,,0.118716
Acrobot-v1,dueling_dqn,2,142,-199.0,,0.116935
Acrobot-v1,dueling_dqn,2,143,-500.0,,0.115181
Acrobot-v1,dueling_dqn,2,144,-500.0,,0.113453
Acrobot-v1,dueling_dqn,2,145,-258.0,,0.111752
Acrobot-v1,dueling_dqn,2,146,-336.0,,0.110075
Acrobot-v1,dueling_dqn,2,147,-406.0,,0.108424
Acrobot-v1,dueling_dqn,2,148,-251.0,,0.106798
Acrobot-v1,dueling_dqn,2,149,-329.0,,0.105196
Acrobot-v1,dueling_dqn,2,150,-372.0,,0.103618
Acrobot-v1,dueling_dqn,2,151,-372.0,,0.102064
Acrobot-v1,dueling_dqn,2,152,-500.0,,0.100533
Acrobot-v1,dueling_dqn,2,153,-500.0,,0.099025
Acrobot-v1,dueling_dqn,2,154,-453.0,,0.097539
Acrobot-v1,dueling_dqn,2,155,-208.0,,0.096076
Acrobot-v1,dueling_dqn,2,156,-500.0,,0.094635
Acrobot-v1,dueling_dqn,2,157,-500.0,,0.093216
Acrobot-v1,dueling_dqn,2,158,-500.0,,0.091817
Acrobot-v1,dueling_dqn,2,159,-500.0,,0.09044
Acrobot-v1,dueling_dqn,2,160,-500.0,-240.0,0.089083
Acrobot-v1,dueling_dqn,2,161,-366.0,,0.087747
Acrobot-v1,dueling_dqn,2,162,-300.0,,0.086431
Acrobot-v1,dueling_dqn,2,163,-500.0,,0.085134
Acrobot-v1,dueling_dqn,2,164,-500.0,,0.083857
Acrobot-v1,dueling_dqn,2,165,-500.0,,0.0826
Acrobot-v1,dueling_dqn,2,166,-289.0,,0.081361
Acrobot-v1,dueling_dqn,2,167,-403.0,,0.08014
Acrobot-v1,dueling_dqn,2,168,-179.0,,0.078938
Acrobot-v1,dueling_dqn,2,169,-500.0,,0.077754
Acrobot-v1,dueling_dqn,2,170,-349.0,,0.076588
Acrobot-v1,dueling_dqn,2,171,-500.0,,0.075439
Acrobot-v1,dueling_dqn,2,172,-294.0,,0.074307
Acrobot-v1,dueling_dqn,2,173,-436.0,,0.073193
Acrobot-v1,dueling_dqn,2,174,-500.0,,0.072095
Acrobot-v1,dueling_dqn,2,175,-500.0,,0.071013
Acrobot-v1,dueling_dqn,2,176,-249.0,,0.069948
Acrobot-v1,dueling_dqn,2,177,-500.0,,0.068899
Acrobot-v1,dueling_dqn,2,178,-360.0,,0.067865
Acrobot-v1,dueling_dqn,2,179,-360.0,,0.066848
Acrobot-v1,dueling_dqn,2,180,-500.0,-322.4,0.065845
Acrobot-v1,dueling_dqn,2,181,-500.0,,0.064857
Acrobot-v1,dueling_dqn,2,182,-500.0,,0.063884
Acrobot-v1,dueling_dqn,2,183,-500.0,,0.062926
Acrobot-v1,dueling_dqn,2,184,-500.0,,0.061982
Acrobot-v1,dueling_dqn,2,185,-500.0,,0.061052
Acrobot-v1,dueling_dqn,2,186,-500.0,,0.060137
Acrobot-v1,dueling_dqn,2,187,-383.0,,0.059235
Acrobot-v1,dueling_dqn,2,188,-229.0,,0.058346
Acrobot-v1,dueling_dqn,2,189,-430.0,,0.057471
Acrobot-v1,dueling_dqn,2,190,-253.0,,0.056609
Acrobot-v1,dueling_dqn,2,191,-500.0,,0.05576
Acrobot-v1,dueling_dqn,2,192,-500.0,,0.054923
Acrobot-v1,dueling_dqn,2,193,-500.0,,0.054099
Acrobot-v1,dueling_dqn,2,194,-500.0,,0.053288
Acrobot-v1,dueling_dqn,2,195,-500.0,,0.052489
Acrobot-v1,dueling_dqn,2,196,-500.0,,0.051701
Acrobot-v1,dueling_dqn,2,197,-500.0,,0.050926
Acrobot-v1,dueling_dqn,2,198,-500.0,,0.050162
Acrobot-v1,dueling_dqn,2,199,-500.0,,0.049409
Acrobot-v1,dueling_dqn,2,200,-443.0,-452.6,0.048668
